org,category,group,product,date,unit_price,amazon,wal-mart,target,costco,family dollar,dollar general,cvs,kroger,walgreens,rite aid,ahold,safeway,brand
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/18,24.01,0,1406,768,533,293,291,280,283,268,203,172,95,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/18,24.01,0,1500,830,593,313,317,300,301,283,224,183,103,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/18,24.01,0,576,332,225,122,119,119,118,109,85,70,40,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/18,24.01,0,124,69,48,25,26,25,24,23,18,15,8,BREYERS
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0R - 1-3 GA GH FS TUB COOKIE FLV,1/1/18,15.1,0,2823,1577,1074,591,581,571,561,534,415,349,192,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0R - 1-3 GA GH FS TUB COOKIE FLV,1/1/18,15.1,0,3459,1969,1343,725,731,703,697,658,523,420,235,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0S - 1-3 GA GH FS TUB SHEBERT,1/1/18,12.47,0,4124,2355,1608,876,862,856,831,792,608,513,280,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0S - 1-3 GA GH FS TUB SHEBERT,1/1/18,12.47,0,1125,635,437,230,231,229,230,212,169,136,75,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0T - 1-3 GA GH IC BUTTER PECAN,1/1/18,18.56,0,1669,930,653,344,350,339,340,313,241,202,115,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/18,14.6,0,13315,7351,4993,2718,2742,2605,2698,2468,1947,1586,879,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/18,14.6,0,33226,18293,12920,6789,6762,6538,6546,6296,4905,3973,2233,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/18,14.6,0,6387,3653,2459,1321,1310,1311,1269,1224,969,792,440,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/18,14.6,0,5781,3273,2261,1217,1224,1147,1180,1105,854,703,398,GOOD HUMOR
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0815 - B&J 4-1 GALLON,2/1/18,45.75,0,512,287,198,108,108,103,104,96,77,62,34,B&J
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0815 - B&J 4-1 GALLON,2/1/18,45.75,0,478,264,184,99,99,95,96,92,70,58,32,B&J
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0R0Z - 6-6 LB B&J BATTER,2/1/18,81.84,0,375,209,144,77,77,75,75,70,54,45,25,B&J
Ice Cream,B&J INGREDIENTS,B&J FOODSERVICE INGRED,0R0Z - 6-6 LB B&J BATTER,2/1/18,81.84,0,525,285,196,108,107,105,103,96,76,64,34,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J IMPULSE,0M0S - IMP B&J BARS,2/1/18,13.31,0,23410,12976,8993,4782,4769,4577,4604,4392,3435,2815,1582,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J IMPULSE,0M0S - IMP B&J BARS,2/1/18,13.31,0,28645,16321,11029,5978,6121,5868,5915,5593,4307,3599,2009,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J IMPULSE,0M0S - IMP B&J BARS,2/1/18,13.31,0,24900,13656,9591,5173,5202,5056,5088,4721,3752,3003,1712,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2827,1591,1062,593,593,560,571,531,418,342,193,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,824,472,328,171,171,167,171,160,123,100,55,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1142,645,446,237,240,234,225,213,170,139,78,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1096,603,409,229,226,216,216,204,161,129,73,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,583,328,227,122,121,118,116,112,87,72,40,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2421,1373,949,510,502,485,492,467,353,293,168,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2472,1378,939,506,514,486,499,459,357,301,167,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,17121,9681,6665,3599,3488,3391,3381,3238,2546,2058,1159,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,8379,4622,3231,1739,1739,1680,1682,1613,1227,1008,580,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1813,975,687,368,376,351,357,338,259,220,122,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2626,1411,976,547,530,519,509,480,375,309,173,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,658,371,258,135,138,131,132,123,96,79,44,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2735,1511,1032,559,568,558,545,518,400,337,182,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1184,655,456,246,250,242,238,228,174,145,79,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,34,19,13,7,7,6,7,6,5,4,2,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2601,1459,1010,537,535,513,523,483,376,311,176,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2981,1639,1152,628,623,600,593,554,437,359,198,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2616,1466,983,546,534,512,514,485,375,314,176,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,3013,1742,1169,628,641,612,623,587,459,377,211,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,3023,1674,1131,618,618,606,604,550,437,357,203,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1629,924,650,342,341,336,332,307,241,202,111,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1589,886,624,340,340,318,323,308,236,195,107,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,3339,1832,1271,682,683,660,665,631,486,395,222,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2950,1640,1140,609,602,600,585,568,430,358,202,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,3656,2005,1376,742,748,731,711,689,534,428,239,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2685,1541,1029,562,578,543,556,516,404,333,185,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2809,1537,1049,570,574,555,546,518,415,338,184,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2520,1394,984,530,524,514,507,468,376,308,173,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,4127,2273,1569,847,835,826,819,770,603,487,274,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,6897,3817,2621,1440,1429,1390,1393,1296,999,837,466,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1799,994,688,377,373,369,358,335,269,215,122,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,503,272,192,102,103,100,99,92,73,61,33,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,3777,2169,1469,808,787,780,760,718,559,473,260,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,7138,3990,2748,1524,1514,1482,1452,1381,1073,878,496,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,4569,2517,1734,928,931,895,926,838,674,552,305,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2220,1246,861,463,464,460,457,427,337,271,153,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,2988,1640,1148,618,602,582,591,550,437,354,203,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,1818,1014,708,386,388,372,372,347,274,224,122,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,132,72,49,27,27,26,26,24,19,16,8,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,220,121,85,45,44,44,44,42,32,26,14,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0N03 - B&J 2.4 GALLON TUBS,2/1/18,31.33,0,294,166,111,61,61,58,60,55,43,35,20,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J FOODSERVICE,0Z0R - B&J 2.4 GALLON TUB BUTTER PECAN,2/1/18,34.3,0,2352,1321,886,490,484,469,465,435,342,287,162,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,20246,11484,7899,4286,4319,4092,4184,3920,2992,2540,1407,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,1527,864,596,319,320,313,304,292,232,186,103,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,34706,18982,13179,7310,7073,7018,6968,6581,5098,4266,2303,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,3131,1753,1193,653,650,630,645,605,459,384,212,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,95385,54680,37037,20007,20020,19573,18977,18065,14018,11553,6532,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,130979,71556,49374,27021,27030,25691,26042,24498,19591,16016,8777,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,135266,76937,51736,28333,28516,27200,27363,26189,20277,16724,9281,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,18144,10138,7024,3932,3893,3789,3663,3498,2692,2266,1245,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,33189,18555,12532,6866,6867,6567,6597,6335,4929,4091,2276,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,30618,16565,11552,6266,6406,6159,6009,5694,4446,3625,2031,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J MULTIPACK,0N0E - MP B&J CUPS,2/1/18,8.2,0,53639,29241,20564,11074,11081,10841,10588,9855,7863,6491,3605,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,011H - B&J PINTS FE,2/1/18,24.55,0,1963,1089,769,413,403,391,389,368,297,238,132,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,011H - B&J PINTS FE,2/1/18,24.55,0,3547,1976,1367,729,739,714,703,662,522,437,243,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,011H - B&J PINTS FE,2/1/18,24.55,0,3599,1966,1357,734,724,724,702,664,517,425,240,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,011H - B&J PINTS FE,2/1/18,24.55,0,4082,2269,1534,831,830,818,812,766,612,495,278,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,011H - B&J PINTS FE,2/1/18,24.55,0,4155,2330,1595,859,869,837,832,785,596,497,282,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,011I - B&J QUARTS (12),2/1/18,66.17,0,2058,1179,803,431,426,422,426,387,310,248,138,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,40963,22771,15819,8426,8448,8162,8250,7865,6042,4938,2755,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,4808,2688,1882,992,996,990,984,930,725,599,336,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,19331,10860,7523,3974,4006,3872,3970,3686,2908,2339,1303,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,8533,4732,3267,1788,1790,1714,1714,1644,1301,1039,594,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,59634,32752,23265,12509,12632,12197,12019,11502,8682,7154,4049,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,28683,15901,10742,6008,5944,5721,5652,5449,4161,3447,1944,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,16234,9138,6307,3399,3367,3271,3335,3042,2460,2022,1123,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,13938,7538,5299,2829,2806,2705,2724,2633,2010,1700,922,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,3375,1850,1261,705,688,670,676,629,496,409,225,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,65848,37225,25245,13752,13733,12959,13098,12620,9764,8038,4417,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,56294,30738,20989,11756,11383,11194,11414,10508,8142,6876,3812,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,140459,77429,54006,28983,29371,28034,28523,26155,20785,16878,9469,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,34647,19076,13360,7181,7315,7019,7012,6502,5097,4306,2399,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,107375,59966,42028,22248,22781,21386,21430,19938,15854,12883,7327,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,264279,144437,102199,54421,55506,53878,53939,49038,39111,32092,17624,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,24264,13587,9680,5204,5187,4978,4895,4731,3713,3061,1682,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,173222,93793,65895,34959,35973,34483,33655,31792,25303,20399,11752,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,190818,106333,72615,39547,39062,38834,38441,35520,27879,23470,13143,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,85761,47760,33235,18138,17831,17476,17667,16105,12988,10453,5922,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,35227,19709,13854,7464,7413,7174,7277,6740,5252,4391,2416,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,181554,99452,67644,36897,37063,36400,35417,33476,25954,21836,12039,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,440,241,169,93,92,89,87,83,65,54,29,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,23055,12782,8820,4845,4843,4712,4696,4327,3413,2819,1585,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,104284,57065,40256,22120,21923,20756,20614,19329,15228,12464,7209,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,135635,76723,52911,28595,27691,27612,27515,25928,20305,16353,9263,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,73418,41156,28157,15233,15327,14871,15258,13798,10993,8877,5111,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,16839,9615,6638,3584,3535,3405,3477,3254,2531,2088,1145,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,46045,26400,18360,9940,9926,9610,9426,8706,6926,5689,3220,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,194966,107982,74690,39938,40612,37940,38817,35619,28226,23597,13007,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,65247,36321,25651,13651,13586,13035,13450,12443,9649,8132,4489,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,25159,13899,9642,5238,5268,5018,5050,4899,3741,3134,1757,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,25883,14516,10089,5493,5390,5281,5139,4983,3831,3213,1770,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,4087,2259,1552,856,826,808,804,750,590,499,277,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,56126,32035,22266,11949,11945,11418,11623,10927,8271,6828,3821,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,69581,38886,26686,14704,14685,13840,14035,12911,10458,8586,4664,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,3800,2112,1469,782,789,758,753,707,548,453,256,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,21427,11935,8444,4579,4534,4431,4328,4032,3253,2599,1474,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,27890,15620,10569,5809,5653,5578,5659,5232,4124,3413,1900,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,29792,16054,11298,6168,5983,5796,5924,5520,4390,3548,2007,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,7504,4181,2874,1554,1538,1470,1472,1370,1082,882,507,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,37864,21468,14570,7951,7839,7542,7747,7319,5683,4628,2640,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,43246,23977,16279,8872,8990,8577,8564,7913,6327,5180,2847,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,105997,57931,39563,21860,21459,20724,20760,19869,15717,12515,6944,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,2333,1301,873,473,483,460,456,437,332,276,154,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,2279,1261,858,474,466,453,443,427,330,267,150,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,114534,64824,43115,23875,23474,23169,22680,21363,16561,14097,7843,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,31453,17374,12132,6516,6541,6278,6370,6079,4633,3930,2142,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,35511,19449,13510,7370,7374,7129,7146,6520,5266,4222,2381,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,83723,46485,32665,17697,17172,16752,16633,15885,12545,10262,5791,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,2488,1384,950,527,523,505,503,469,375,299,172,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,3057,1667,1168,624,617,617,616,582,449,363,205,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,32076,18018,12224,6789,6796,6357,6579,5977,4851,3964,2171,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,62944,34248,23600,12984,12612,12259,12476,11649,9319,7508,4244,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,61685,34491,23946,12707,12836,12351,12419,11530,9062,7588,4173,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,48385,26942,19044,10356,10205,10023,9715,9433,7206,6073,3290,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,56624,30548,21415,11613,11767,11061,11458,10402,8365,6701,3843,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,56330,30229,21544,11621,11591,11123,10962,10418,8302,6817,3784,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,4228,2408,1611,888,877,847,873,793,634,509,294,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,53328,29367,20099,11070,11060,10487,10388,9931,7732,6342,3547,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,25948,14628,10119,5463,5488,5273,5410,4975,3932,3153,1822,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,111005,61875,42320,22576,22518,22359,21960,20450,16105,13673,7615,B&J
Ice Cream,B&J NOVELTIES AND PACKAGED,B&J PACKAGED,0O03 - B&J PINTS,2/1/18,24.55,0,17793,9795,6785,3729,3641,3641,3601,3425,2630,2141,1221,B&J
